ID;coordinates;layer;type;mongo_dest_id;name;mongo_org_id;source_layer;target_layer
54b954ba55474a0e08bd3664;[[2.2464627, 48.7178575], [2.2450981017979643, 48.72490720537521]];crosslayer;edge;5453b63455474a336231805a;54b954ba55474a0e08bd3664;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd3665;[[2.2464627, 48.7178575], [2.2495823821164467, 48.722214598892165]];crosslayer;edge;5453b63455474a336231909c;54b954ba55474a0e08bd3665;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd3666;[[2.2464627, 48.7178575], [2.249478079996533, 48.71888590736352]];crosslayer;edge;5453b63455474a33623188ee;54b954ba55474a0e08bd3666;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd3667;[[2.2464627, 48.7178575], [2.246110269717948, 48.72347445678112]];crosslayer;edge;5453b63555474a3362319d5d;54b954ba55474a0e08bd3667;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd3668;[[2.2464627, 48.7178575], [2.25365420072838, 48.714990404272726]];crosslayer;edge;5453b63455474a33623194ba;54b954ba55474a0e08bd3668;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd3669;[[2.2464627, 48.7178575], [2.246652341229437, 48.723423911816035]];crosslayer;edge;5453b63555474a336231abca;54b954ba55474a0e08bd3669;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd366a;[[2.2464627, 48.7178575], [2.248864775384898, 48.72005585679495]];crosslayer;edge;5453b63555474a336231a231;54b954ba55474a0e08bd366a;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd366b;[[2.2464627, 48.7178575], [2.2485244632012407, 48.72086323658179]];crosslayer;edge;5453b63555474a3362319b7b;54b954ba55474a0e08bd366b;5453b63555474a336231a103;train;road
54b954ba55474a0e08bd366c;[[2.3271274, 48.8747218], [2.323975389685994, 48.87535029766147]];crosslayer;edge;5453b63555474a336231a335;54b954ba55474a0e08bd366c;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd366d;[[2.3271274, 48.8747218], [2.326772292692194, 48.87309522840427]];crosslayer;edge;5453b63455474a3362318f29;54b954ba55474a0e08bd366d;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd366e;[[2.3271274, 48.8747218], [2.331278925244221, 48.87324190075996]];crosslayer;edge;5453b63455474a3362318f2d;54b954ba55474a0e08bd366e;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd366f;[[2.3271274, 48.8747218], [2.3246482763675673, 48.869333007731505]];crosslayer;edge;5453b63455474a3362318118;54b954ba55474a0e08bd366f;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3670;[[2.3271274, 48.8747218], [2.3198879391968634, 48.87481002456576]];crosslayer;edge;5453b63555474a336231a79c;54b954ba55474a0e08bd3670;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3671;[[2.3271274, 48.8747218], [2.3305138182057985, 48.87171324212929]];crosslayer;edge;5453b63555474a336231a5af;54b954ba55474a0e08bd3671;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3672;[[2.3271274, 48.8747218], [2.3297797829686475, 48.87022072391999]];crosslayer;edge;5453b63555474a336231aaeb;54b954ba55474a0e08bd3672;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3673;[[2.3271274, 48.8747218], [2.3231588792781617, 48.86828585232404]];crosslayer;edge;5453b63455474a33623194e6;54b954ba55474a0e08bd3673;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3674;[[2.3271274, 48.8747218], [2.326714135041419, 48.87562204435879]];crosslayer;edge;5453b63455474a33623185ba;54b954ba55474a0e08bd3674;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3675;[[2.3271274, 48.8747218], [2.323387483255211, 48.869703611430246]];crosslayer;edge;5453b63455474a33623173c7;54b954ba55474a0e08bd3675;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3676;[[2.3271274, 48.8747218], [2.317708940377729, 48.876641269462006]];crosslayer;edge;5453b63555474a3362319f78;54b954ba55474a0e08bd3676;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3677;[[2.3271274, 48.8747218], [2.332164916227587, 48.87053533506526]];crosslayer;edge;5453b63455474a33623191c3;54b954ba55474a0e08bd3677;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3678;[[2.3271274, 48.8747218], [2.325056851098049, 48.8708057378894]];crosslayer;edge;5453b63455474a3362318f54;54b954ba55474a0e08bd3678;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3679;[[2.3271274, 48.8747218], [2.321657631630695, 48.87953259386046]];crosslayer;edge;5453b63355474a336231728d;54b954ba55474a0e08bd3679;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367a;[[2.3271274, 48.8747218], [2.3333904421434717, 48.87297038630413]];crosslayer;edge;5453b63455474a3362318d08;54b954ba55474a0e08bd367a;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367b;[[2.3271274, 48.8747218], [2.328360950855982, 48.872942271624424]];crosslayer;edge;5453b63455474a3362318d07;54b954ba55474a0e08bd367b;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367c;[[2.3271274, 48.8747218], [2.331063697459569, 48.87281351176275]];crosslayer;edge;5453b63455474a3362318d0e;54b954ba55474a0e08bd367c;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367d;[[2.3271274, 48.8747218], [2.3269180196177226, 48.873824513220036]];crosslayer;edge;5453b63455474a33623193bd;54b954ba55474a0e08bd367d;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367e;[[2.3271274, 48.8747218], [2.330800293892764, 48.8766657047743]];crosslayer;edge;5453b63455474a3362317e88;54b954ba55474a0e08bd367e;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd367f;[[2.3271274, 48.8747218], [2.3268501357855618, 48.877821688728545]];crosslayer;edge;5453b63555474a336231a736;54b954ba55474a0e08bd367f;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3680;[[2.3271274, 48.8747218], [2.3317558274784065, 48.87638775143641]];crosslayer;edge;5453b63455474a336231809d;54b954ba55474a0e08bd3680;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3681;[[2.3271274, 48.8747218], [2.323840928846962, 48.86922952183392]];crosslayer;edge;5453b63555474a3362319ba1;54b954ba55474a0e08bd3681;5453b63455474a33623180c2;train;road
54b954ba55474a0e08bd3682;[[2.241154, 48.585984], [2.2459861952001074, 48.58700764426297]];crosslayer;edge;5453b63455474a3362317864;54b954ba55474a0e08bd3682;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3683;[[2.241154, 48.585984], [2.2451084809999857, 48.58552228683818]];crosslayer;edge;5453b63455474a3362319256;54b954ba55474a0e08bd3683;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3684;[[2.241154, 48.585984], [2.2515409733258256, 48.58750598401883]];crosslayer;edge;5453b63455474a3362317659;54b954ba55474a0e08bd3684;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3685;[[2.241154, 48.585984], [2.2483516394543757, 48.59024755958928]];crosslayer;edge;5453b63455474a33623181bb;54b954ba55474a0e08bd3685;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3686;[[2.241154, 48.585984], [2.244271499867995, 48.59149910895881]];crosslayer;edge;5453b63555474a336231a34b;54b954ba55474a0e08bd3686;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3687;[[2.241154, 48.585984], [2.2328256948777714, 48.582754019863756]];crosslayer;edge;5453b63455474a3362317d0e;54b954ba55474a0e08bd3687;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3688;[[2.241154, 48.585984], [2.2339892998087656, 48.58308536201944]];crosslayer;edge;5453b63455474a3362319a17;54b954ba55474a0e08bd3688;5453b63455474a33623174f8;train;road
54b954ba55474a0e08bd3689;[[2.6025434, 48.9530991], [2.597544984375552, 48.95486529825092]];crosslayer;edge;5453b63455474a33623186dc;54b954ba55474a0e08bd3689;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368a;[[2.6025434, 48.9530991], [2.6037279597786154, 48.949728674176576]];crosslayer;edge;5453b63555474a336231a5a9;54b954ba55474a0e08bd368a;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368b;[[2.6025434, 48.9530991], [2.602451286660449, 48.956990408535]];crosslayer;edge;5453b63455474a336231898d;54b954ba55474a0e08bd368b;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368c;[[2.6025434, 48.9530991], [2.6043479616848755, 48.9508952571759]];crosslayer;edge;5453b63455474a3362318c1c;54b954ba55474a0e08bd368c;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368d;[[2.6025434, 48.9530991], [2.6014861930449427, 48.951618671239565]];crosslayer;edge;5453b63455474a33623198fc;54b954ba55474a0e08bd368d;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368e;[[2.6025434, 48.9530991], [2.6050862397961962, 48.9484112497019]];crosslayer;edge;5453b63455474a3362318772;54b954ba55474a0e08bd368e;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd368f;[[2.6025434, 48.9530991], [2.6052366272760192, 48.95129835474847]];crosslayer;edge;5453b63455474a336231786b;54b954ba55474a0e08bd368f;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd3690;[[2.6025434, 48.9530991], [2.599899041191121, 48.947841007137924]];crosslayer;edge;5453b63455474a3362317a45;54b954ba55474a0e08bd3690;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd3691;[[2.6025434, 48.9530991], [2.6031856314908435, 48.950446284601234]];crosslayer;edge;5453b63555474a3362319ea6;54b954ba55474a0e08bd3691;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd3692;[[2.6025434, 48.9530991], [2.600451122683908, 48.94928615543931]];crosslayer;edge;5453b63455474a3362319814;54b954ba55474a0e08bd3692;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd3693;[[2.6025434, 48.9530991], [2.6025319053709084, 48.95592956080471]];crosslayer;edge;5453b63455474a3362317f58;54b954ba55474a0e08bd3693;5453b63455474a336231824b;train;road
54b954ba55474a0e08bd3694;[[2.0990597, 48.7008969], [2.101380718022908, 48.70363254703565]];crosslayer;edge;5453b63355474a3362317304;54b954ba55474a0e08bd3694;5453b63555474a336231a4fa;train;road
54b954ba55474a0e08bd3695;[[2.0990597, 48.7008969], [2.1060592958347093, 48.696966411128095]];crosslayer;edge;5453b63555474a336231aec4;54b954ba55474a0e08bd3695;5453b63555474a336231a4fa;train;road
54b954ba55474a0e08bd3696;[[2.3177722, 48.6853903], [2.311194522789674, 48.682770793765734]];crosslayer;edge;5453b63455474a33623175b4;54b954ba55474a0e08bd3696;5453b63555474a336231ad69;train;road
54b954ba55474a0e08bd3697;[[2.1719896, 48.8007067], [2.180416788422488, 48.80477377990116]];crosslayer;edge;5453b63555474a336231a0d8;54b954ba55474a0e08bd3697;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd3698;[[2.1719896, 48.8007067], [2.1689498221045036, 48.80576940513734]];crosslayer;edge;5453b63555474a336231ab3e;54b954ba55474a0e08bd3698;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd3699;[[2.1719896, 48.8007067], [2.162685051977935, 48.80102175099532]];crosslayer;edge;5453b63455474a3362319051;54b954ba55474a0e08bd3699;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd369a;[[2.1719896, 48.8007067], [2.171534712158812, 48.79941949865249]];crosslayer;edge;5453b63555474a336231ac8b;54b954ba55474a0e08bd369a;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd369b;[[2.1719896, 48.8007067], [2.17193895841874, 48.79941780289579]];crosslayer;edge;5453b63455474a3362317935;54b954ba55474a0e08bd369b;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd369c;[[2.1719896, 48.8007067], [2.169614551010762, 48.804051650400545]];crosslayer;edge;5453b63555474a3362319c4e;54b954ba55474a0e08bd369c;5453b63555474a336231a92d;train;road
54b954ba55474a0e08bd369d;[[2.65474342419, 48.8393450116], [2.6636544482832902, 48.841519504374645]];crosslayer;edge;5453b63455474a3362318def;54b954ba55474a0e08bd369d;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd369e;[[2.65474342419, 48.8393450116], [2.6558399891776974, 48.83722090024476]];crosslayer;edge;5453b63555474a3362319cea;54b954ba55474a0e08bd369e;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd369f;[[2.65474342419, 48.8393450116], [2.658122877560298, 48.840721396479246]];crosslayer;edge;5453b63455474a3362317c08;54b954ba55474a0e08bd369f;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd36a0;[[2.65474342419, 48.8393450116], [2.6565168090685884, 48.83645840210646]];crosslayer;edge;5453b63455474a3362319264;54b954ba55474a0e08bd36a0;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd36a1;[[2.65474342419, 48.8393450116], [2.6515172088659877, 48.84277082163496]];crosslayer;edge;5453b63455474a3362317fc5;54b954ba55474a0e08bd36a1;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd36a2;[[2.65474342419, 48.8393450116], [2.654654544964091, 48.8436612730415]];crosslayer;edge;5453b63555474a336231aa82;54b954ba55474a0e08bd36a2;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd36a3;[[2.65474342419, 48.8393450116], [2.659378483792133, 48.83466339613893]];crosslayer;edge;5453b63455474a336231913f;54b954ba55474a0e08bd36a3;5453b63455474a3362317896;train;road
54b954ba55474a0e08bd36a4;[[2.2902929, 48.5332488], [2.293236809058013, 48.53199113333096]];crosslayer;edge;5453b63455474a33623181d4;54b954ba55474a0e08bd36a4;5453b63455474a336231865d;train;road
54b954ba55474a0e08bd36a5;[[2.2902929, 48.5332488], [2.2878138335996128, 48.52637220891743]];crosslayer;edge;5453b63455474a3362318275;54b954ba55474a0e08bd36a5;5453b63455474a336231865d;train;road
54b954ba55474a0e08bd36a6;[[2.2902929, 48.5332488], [2.296900482920036, 48.528544876600485]];crosslayer;edge;5453b63555474a3362319aab;54b954ba55474a0e08bd36a6;5453b63455474a336231865d;train;road
54b954ba55474a0e08bd36a7;[[2.2902929, 48.5332488], [2.2966239560589115, 48.533005283547325]];crosslayer;edge;5453b63555474a336231a583;54b954ba55474a0e08bd36a7;5453b63455474a336231865d;train;road
54b954ba55474a0e08bd36a8;[[2.18450665388, 48.9208344027], [2.188542311892797, 48.919187825868164]];crosslayer;edge;5453b63555474a336231a44c;54b954ba55474a0e08bd36a8;5453b63455474a33623184a4;train;road
54b954ba55474a0e08bd36a9;[[2.18450665388, 48.9208344027], [2.186794485903143, 48.91849249401401]];crosslayer;edge;5453b63455474a3362318b16;54b954ba55474a0e08bd36a9;5453b63455474a33623184a4;train;road
54b954ba55474a0e08bd36aa;[[2.18450665388, 48.9208344027], [2.1777755750891203, 48.91584089675432]];crosslayer;edge;5453b63455474a33623181b7;54b954ba55474a0e08bd36aa;5453b63455474a33623184a4;train;road
54b954ba55474a0e08bd36ab;[[2.18450665388, 48.9208344027], [2.18831740634993, 48.925076813885696]];crosslayer;edge;5453b63555474a336231a573;54b954ba55474a0e08bd36ab;5453b63455474a33623184a4;train;road
54b954ba55474a0e08bd36ac;[[2.18450665388, 48.9208344027], [2.1807672737125197, 48.92342465352546]];crosslayer;edge;5453b63555474a3362319d17;54b954ba55474a0e08bd36ac;5453b63455474a33623184a4;train;road
54b954ba55474a0e08bd36ad;[[2.3789596, 48.3420692], [2.3784153302914, 48.34298003069609]];crosslayer;edge;5453b63555474a336231ab82;54b954ba55474a0e08bd36ad;5453b63555474a336231a370;train;road
54b954ba55474a0e08bd36ae;[[2.3789596, 48.3420692], [2.3773204295898718, 48.33956430850263]];crosslayer;edge;5453b63555474a336231a1a0;54b954ba55474a0e08bd36ae;5453b63555474a336231a370;train;road
54b954ba55474a0e08bd36af;[[2.13468726683, 48.8903029033], [2.1318109053042567, 48.89463404110553]];crosslayer;edge;5453b63455474a3362319344;54b954ba55474a0e08bd36af;5453b63455474a3362317de7;train;road
54b954ba55474a0e08bd36b0;[[2.4384821, 48.7447669], [2.4465328809581606, 48.74625320139299]];crosslayer;edge;5453b63355474a33623172aa;54b954ba55474a0e08bd36b0;5453b63455474a33623189dc;train;road
54b954ba55474a0e08bd36b1;[[2.4614421, 48.5928817], [2.453029794302036, 48.5888723564757]];crosslayer;edge;5453b63455474a3362317421;54b954ba55474a0e08bd36b1;5453b63555474a3362319e35;train;road
54b954ba55474a0e08bd36b2;[[2.4614421, 48.5928817], [2.4564350586272106, 48.58819980151073]];crosslayer;edge;5453b63455474a3362317867;54b954ba55474a0e08bd36b2;5453b63555474a3362319e35;train;road
54b954ba55474a0e08bd36b3;[[2.4614421, 48.5928817], [2.4593429549375854, 48.59416804681632]];crosslayer;edge;5453b63455474a3362317d48;54b954ba55474a0e08bd36b3;5453b63555474a3362319e35;train;road
54b954ba55474a0e08bd36b4;[[2.5450384, 48.5349663], [2.5442195931391103, 48.53015514225308]];crosslayer;edge;5453b63455474a3362319a45;54b954ba55474a0e08bd36b4;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36b5;[[2.5450384, 48.5349663], [2.5474263959331758, 48.536801814369895]];crosslayer;edge;5453b63455474a3362318f77;54b954ba55474a0e08bd36b5;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36b6;[[2.5450384, 48.5349663], [2.544901683852714, 48.53163757187871]];crosslayer;edge;5453b63455474a3362317513;54b954ba55474a0e08bd36b6;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36b7;[[2.5450384, 48.5349663], [2.5467199301007586, 48.52920664335709]];crosslayer;edge;5453b63555474a336231a1eb;54b954ba55474a0e08bd36b7;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36b8;[[2.5450384, 48.5349663], [2.54824539940399, 48.53832521836215]];crosslayer;edge;5453b63555474a336231a8f4;54b954ba55474a0e08bd36b8;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36b9;[[2.5450384, 48.5349663], [2.549563826232512, 48.53337802844654]];crosslayer;edge;5453b63455474a33623182fc;54b954ba55474a0e08bd36b9;5453b63455474a3362319732;train;road
54b954ba55474a0e08bd36ba;[[2.09453884287, 48.8984691709], [2.0932999791379294, 48.90468212152141]];crosslayer;edge;5453b63455474a3362318e4a;54b954ba55474a0e08bd36ba;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36bb;[[2.09453884287, 48.8984691709], [2.0955254681546887, 48.895102941361614]];crosslayer;edge;5453b63455474a3362317751;54b954ba55474a0e08bd36bb;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36bc;[[2.09453884287, 48.8984691709], [2.090677724346495, 48.89689190598515]];crosslayer;edge;5453b63455474a3362318163;54b954ba55474a0e08bd36bc;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36bd;[[2.09453884287, 48.8984691709], [2.0987307482538946, 48.894618975841084]];crosslayer;edge;5453b63455474a33623176b7;54b954ba55474a0e08bd36bd;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36be;[[2.09453884287, 48.8984691709], [2.085798913705377, 48.902318288772676]];crosslayer;edge;5453b63455474a3362318d9a;54b954ba55474a0e08bd36be;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36bf;[[2.09453884287, 48.8984691709], [2.0954478383563986, 48.89721582198275]];crosslayer;edge;5453b63455474a3362317f5f;54b954ba55474a0e08bd36bf;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c0;[[2.09453884287, 48.8984691709], [2.093528933515522, 48.89936873691036]];crosslayer;edge;5453b63455474a3362317df9;54b954ba55474a0e08bd36c0;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c1;[[2.09453884287, 48.8984691709], [2.0935361544714612, 48.89797480552098]];crosslayer;edge;5453b63555474a336231a556;54b954ba55474a0e08bd36c1;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c2;[[2.09453884287, 48.8984691709], [2.091908405421163, 48.89617726938093]];crosslayer;edge;5453b63555474a336231a529;54b954ba55474a0e08bd36c2;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c3;[[2.09453884287, 48.8984691709], [2.095035507960047, 48.89793668081246]];crosslayer;edge;5453b63455474a3362318784;54b954ba55474a0e08bd36c3;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c4;[[2.09453884287, 48.8984691709], [2.0884835483834405, 48.89985206299901]];crosslayer;edge;5453b63455474a33623198eb;54b954ba55474a0e08bd36c4;5453b63455474a3362317ffd;train;road
54b954ba55474a0e08bd36c5;[[2.03445484969, 49.0497023367], [2.0330562312241165, 49.050844332971174]];crosslayer;edge;5453b63555474a3362319c31;54b954ba55474a0e08bd36c5;5453b63555474a336231ab02;train;road
54b954ba55474a0e08bd36c6;[[2.03445484969, 49.0497023367], [2.0452425293302094, 49.050379790511606]];crosslayer;edge;5453b63555474a3362319e5a;54b954ba55474a0e08bd36c6;5453b63555474a336231ab02;train;road
54b954ba55474a0e08bd36c7;[[2.03445484969, 49.0497023367], [2.0445700492091134, 49.048265760390144]];crosslayer;edge;5453b63455474a336231748c;54b954ba55474a0e08bd36c7;5453b63555474a336231ab02;train;road
54b954ba55474a0e08bd36c8;[[2.03445484969, 49.0497023367], [2.0359348281830902, 49.05045382541722]];crosslayer;edge;5453b63455474a3362317f18;54b954ba55474a0e08bd36c8;5453b63555474a336231ab02;train;road
54b954ba55474a0e08bd36c9;[[2.4763359, 48.9324074], [2.4755525704438344, 48.93565750817896]];crosslayer;edge;5453b63555474a336231ac9c;54b954ba55474a0e08bd36c9;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36ca;[[2.4763359, 48.9324074], [2.48209407901387, 48.9295888498922]];crosslayer;edge;5453b63455474a3362318371;54b954ba55474a0e08bd36ca;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36cb;[[2.4763359, 48.9324074], [2.4812546297317053, 48.92601057346757]];crosslayer;edge;5453b63455474a336231763a;54b954ba55474a0e08bd36cb;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36cc;[[2.4763359, 48.9324074], [2.4820546775829424, 48.92815882286363]];crosslayer;edge;5453b63455474a3362318d91;54b954ba55474a0e08bd36cc;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36cd;[[2.4763359, 48.9324074], [2.4803651215468343, 48.93009395516197]];crosslayer;edge;5453b63555474a3362319d03;54b954ba55474a0e08bd36cd;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36ce;[[2.4763359, 48.9324074], [2.4797635745959523, 48.929349438936704]];crosslayer;edge;5453b63355474a336231733b;54b954ba55474a0e08bd36ce;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36cf;[[2.4763359, 48.9324074], [2.4803765726524274, 48.92894742210351]];crosslayer;edge;5453b63555474a336231ad58;54b954ba55474a0e08bd36cf;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d0;[[2.4763359, 48.9324074], [2.4828127001486817, 48.930504722534195]];crosslayer;edge;5453b63455474a336231928c;54b954ba55474a0e08bd36d0;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d1;[[2.4763359, 48.9324074], [2.481952782278648, 48.93016827485955]];crosslayer;edge;5453b63455474a3362317958;54b954ba55474a0e08bd36d1;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d2;[[2.4763359, 48.9324074], [2.485052561900903, 48.93138666863792]];crosslayer;edge;5453b63555474a336231a8fc;54b954ba55474a0e08bd36d2;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d3;[[2.4763359, 48.9324074], [2.480714499946973, 48.93337783680506]];crosslayer;edge;5453b63555474a336231ad41;54b954ba55474a0e08bd36d3;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d4;[[2.4763359, 48.9324074], [2.4802633277971236, 48.929531463530864]];crosslayer;edge;5453b63455474a33623191bd;54b954ba55474a0e08bd36d4;5453b63455474a3362318c57;train;road
54b954ba55474a0e08bd36d5;[[2.5728358, 48.5294263], [2.5719511385469596, 48.526866790844956]];crosslayer;edge;5453b63455474a33623173c1;54b954ba55474a0e08bd36d5;5453b63455474a33623179a4;train;road
54b954ba55474a0e08bd36d6;[[2.46380759996, 48.8210157404], [2.45846852902189, 48.81619598112902]];crosslayer;edge;5453b63455474a336231892b;54b954ba55474a0e08bd36d6;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36d7;[[2.46380759996, 48.8210157404], [2.4669835676193053, 48.820285915775926]];crosslayer;edge;5453b63455474a3362317a81;54b954ba55474a0e08bd36d7;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36d8;[[2.46380759996, 48.8210157404], [2.4646003546925894, 48.81983907375085]];crosslayer;edge;5453b63455474a3362318a74;54b954ba55474a0e08bd36d8;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36d9;[[2.46380759996, 48.8210157404], [2.4630903914533824, 48.81503414728581]];crosslayer;edge;5453b63555474a3362319abb;54b954ba55474a0e08bd36d9;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36da;[[2.46380759996, 48.8210157404], [2.457803865462647, 48.823891589145745]];crosslayer;edge;5453b63555474a3362319d25;54b954ba55474a0e08bd36da;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36db;[[2.46380759996, 48.8210157404], [2.456063686401064, 48.816724689745506]];crosslayer;edge;5453b63555474a336231a90e;54b954ba55474a0e08bd36db;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36dc;[[2.46380759996, 48.8210157404], [2.458672298914264, 48.81715024045707]];crosslayer;edge;5453b63455474a336231871f;54b954ba55474a0e08bd36dc;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36dd;[[2.46380759996, 48.8210157404], [2.474624219500241, 48.82010837844237]];crosslayer;edge;5453b63455474a336231883d;54b954ba55474a0e08bd36dd;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36de;[[2.46380759996, 48.8210157404], [2.4652917634240694, 48.82455935909665]];crosslayer;edge;5453b63555474a3362319c82;54b954ba55474a0e08bd36de;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36df;[[2.46380759996, 48.8210157404], [2.457107514334629, 48.817017233510605]];crosslayer;edge;5453b63455474a336231910d;54b954ba55474a0e08bd36df;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e0;[[2.46380759996, 48.8210157404], [2.4575175101203666, 48.81687969140719]];crosslayer;edge;5453b63455474a336231850b;54b954ba55474a0e08bd36e0;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e1;[[2.46380759996, 48.8210157404], [2.455391092275576, 48.817229774474335]];crosslayer;edge;5453b63455474a336231851b;54b954ba55474a0e08bd36e1;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e2;[[2.46380759996, 48.8210157404], [2.462556457980325, 48.81903396073955]];crosslayer;edge;5453b63455474a336231861d;54b954ba55474a0e08bd36e2;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e3;[[2.46380759996, 48.8210157404], [2.4579230181314564, 48.81701643662746]];crosslayer;edge;5453b63555474a336231a4a4;54b954ba55474a0e08bd36e3;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e4;[[2.46380759996, 48.8210157404], [2.458970478735621, 48.81703916833141]];crosslayer;edge;5453b63555474a336231a4a6;54b954ba55474a0e08bd36e4;5453b63555474a336231a6ef;train;road
54b954ba55474a0e08bd36e5;[[2.46380759996, 48.8210157404], [2.467111717361115, 48.817408497324266]];crosslayer;edge;5453b63555474a336231a36c;54b954ba55474a0e08bd36e5;5453b63555474a336231a6ef;train;road
